Entity,Code,Year,Fossil fuels per capita (kWh)
Africa,,1965,2058.244
Africa,,1966,2103.541
Africa,,1967,2063.597
Africa,,1968,2107.265
Africa,,1969,2082.553
Africa,,1970,2186.515
Africa,,1971,2344.494
Africa,,1972,2407.308
Africa,,1973,2544
Africa,,1974,2576.997
Africa,,1975,2655.438
Africa,,1976,2825.959
Africa,,1977,2878.72
Africa,,1978,2915.916
Africa,,1979,3115.872
Africa,,1980,3281.682
Africa,,1981,3572.764
Africa,,1982,3726.833
Africa,,1983,3754.57
Africa,,1984,3760.117
Africa,,1985,3774.414
Africa,,1986,3736.265
Africa,,1987,3775.851
Africa,,1988,3915.549
Africa,,1989,3806.997
Africa,,1990,3843.619
Africa,,1991,3721.571
Africa,,1992,3702.732
Africa,,1993,3635.522
Africa,,1994,3643.234
Africa,,1995,3691.833
Africa,,1996,3692.345
Africa,,1997,3667.613
Africa,,1998,3624.197
Africa,,1999,3641.543
Africa,,2000,3626.14
Africa,,2001,3679.4
Africa,,2002,3618.564
Africa,,2003,3719.929
Africa,,2004,3895.61
Africa,,2005,3832.016
Africa,,2006,3803.705
Africa,,2007,3842.808
Africa,,2008,3995.911
Africa,,2009,3964.018
Africa,,2010,3976.928
Africa,,2011,3884.954
Africa,,2012,3927.714
Africa,,2013,3918.435
Africa,,2014,3924.095
Africa,,2015,3882.192
Africa,,2016,3886.396
Africa,,2017,3860.353
Africa,,2018,3883.183
Africa,,2019,3855.495
Algeria,DZA,1965,1884.302
Algeria,DZA,1966,2230.707
Algeria,DZA,1967,2036.54
Algeria,DZA,1968,2098.963
Algeria,DZA,1969,2309.184
Algeria,DZA,1970,2422.667
Algeria,DZA,1971,2606.043
Algeria,DZA,1972,2825.08
Algeria,DZA,1973,3248.063
Algeria,DZA,1974,3556.837
Algeria,DZA,1975,4178.7
Algeria,DZA,1976,4737.909
Algeria,DZA,1977,5085.437
Algeria,DZA,1978,6221.54
Algeria,DZA,1979,7919.34
Algeria,DZA,1980,9176.108
Algeria,DZA,1981,10800.247
Algeria,DZA,1982,12061.601
Algeria,DZA,1983,12807.885
Algeria,DZA,1984,11893.946
Algeria,DZA,1985,11607.818
Algeria,DZA,1986,11979.548
Algeria,DZA,1987,11932.901
Algeria,DZA,1988,12473.139
Algeria,DZA,1989,11805.952
Algeria,DZA,1990,12212.228
Algeria,DZA,1991,11788.975
Algeria,DZA,1992,11826.206
Algeria,DZA,1993,10745.094
Algeria,DZA,1994,10683.72
Algeria,DZA,1995,10869.128
Algeria,DZA,1996,10576.293
Algeria,DZA,1997,10007.001
Algeria,DZA,1998,10191.55
Algeria,DZA,1999,10150.35
Algeria,DZA,2000,9657.439
Algeria,DZA,2001,9875.7
Algeria,DZA,2002,10101.535
Algeria,DZA,2003,10418.852
Algeria,DZA,2004,10677.07
Algeria,DZA,2005,11000.958
Algeria,DZA,2006,11254.16
Algeria,DZA,2007,11677.965
Algeria,DZA,2008,12172.469
Algeria,DZA,2009,12676.306
Algeria,DZA,2010,12144.613
Algeria,DZA,2011,12640.023
Algeria,DZA,2012,13549.443
Algeria,DZA,2013,14069.992
Algeria,DZA,2014,15027.377
Algeria,DZA,2015,15528.614
Algeria,DZA,2016,15190.104
Algeria,DZA,2017,15029.705
Algeria,DZA,2018,15872.332
Algeria,DZA,2019,16331.441
Argentina,ARG,1965,13981.435
Argentina,ARG,1966,14234.644
Argentina,ARG,1967,14443.328
Argentina,ARG,1968,14702.45
Argentina,ARG,1969,15005.922
Argentina,ARG,1970,13920.153
Argentina,ARG,1971,14569.485
Argentina,ARG,1972,14599.978
Argentina,ARG,1973,14827.686
Argentina,ARG,1974,14906.708
Argentina,ARG,1975,14110.28
Argentina,ARG,1976,14712.311
Argentina,ARG,1977,15195.941
Argentina,ARG,1978,14955.796
Argentina,ARG,1979,15414.115
Argentina,ARG,1980,14751.855
Argentina,ARG,1981,13937.709
Argentina,ARG,1982,13895.561
Argentina,ARG,1983,14140.189
Argentina,ARG,1984,13638.365
Argentina,ARG,1985,12867.383
Argentina,ARG,1986,14200.223
Argentina,ARG,1987,14576.795
Argentina,ARG,1988,15233.872
Argentina,ARG,1989,14565.503
Argentina,ARG,1990,13581.956
Argentina,ARG,1991,13670.764
Argentina,ARG,1992,14419.427
Argentina,ARG,1993,14398.31
Argentina,ARG,1994,14130.618
Argentina,ARG,1995,14694.886
Argentina,ARG,1996,15898.959
Argentina,ARG,1997,15015.521
Argentina,ARG,1998,15590.478
Argentina,ARG,1999,15470.218
Argentina,ARG,2000,15525.942
Argentina,ARG,2001,14530.042
Argentina,ARG,2002,13636.111
Argentina,ARG,2003,14782.312
Argentina,ARG,2004,15854.173
Argentina,ARG,2005,16741.805
Argentina,ARG,2006,17215.31
Argentina,ARG,2007,18401.417
Argentina,ARG,2008,18621.733
Argentina,ARG,2009,17755.558
Argentina,ARG,2010,18599.382
Argentina,ARG,2011,18871.5
Argentina,ARG,2012,19399.898
Argentina,ARG,2013,19893.03
Argentina,ARG,2014,19572.09
Argentina,ARG,2015,19724.453
Argentina,ARG,2016,19620.823
Argentina,ARG,2017,19241.662
Argentina,ARG,2018,18824.28
Argentina,ARG,2019,18101.027
Australia,AUS,1965,33870.33
Australia,AUS,1966,36528.602
Australia,AUS,1967,37788.019
Australia,AUS,1968,39070.431
Australia,AUS,1969,39608.02
Australia,AUS,1970,42147.602
Australia,AUS,1971,43270.248
Australia,AUS,1972,44626.899
Australia,AUS,1973,47047.973
Australia,AUS,1974,49206.757
Australia,AUS,1975,49249.742
Australia,AUS,1976,50637.983
Australia,AUS,1977,52831.217
Australia,AUS,1978,53400.317
Australia,AUS,1979,55070.079
Australia,AUS,1980,54950.336
Australia,AUS,1981,54640.81
Australia,AUS,1982,54051.595
Australia,AUS,1983,53534.369
Australia,AUS,1984,54962.514
Australia,AUS,1985,54402.773
Australia,AUS,1986,55415.203
Australia,AUS,1987,56099.683
Australia,AUS,1988,57694.243
Australia,AUS,1989,59651.152
Australia,AUS,1990,59787.093
Australia,AUS,1991,58462.523
Australia,AUS,1992,58319.914
Australia,AUS,1993,59300.626
Australia,AUS,1994,61125.545
Australia,AUS,1995,62198.899
Australia,AUS,1996,63073.273
Australia,AUS,1997,64028.877
Australia,AUS,1998,64884.64
Australia,AUS,1999,67024.603
Australia,AUS,2000,66599.621
Australia,AUS,2001,66577.396
Australia,AUS,2002,66802.982
Australia,AUS,2003,66993.599
Australia,AUS,2004,68332.317
Australia,AUS,2005,66883.04
Australia,AUS,2006,69810.908
Australia,AUS,2007,69414.543
Australia,AUS,2008,69152.966
Australia,AUS,2009,66926.746
Australia,AUS,2010,65456.527
Australia,AUS,2011,65785.054
Australia,AUS,2012,64049.86
Australia,AUS,2013,63069.761
Australia,AUS,2014,63471.012
Australia,AUS,2015,63343.515
Australia,AUS,2016,62495.921
Australia,AUS,2017,61766.639
Australia,AUS,2018,61306.165
Australia,AUS,2019,64591.979
Austria,AUT,1965,19430.682
Austria,AUT,1966,20005.115
Austria,AUT,1967,20012.277
Austria,AUT,1968,21568.394
Austria,AUT,1969,23063.469
Austria,AUT,1970,25438.527
Austria,AUT,1971,26933.437
Austria,AUT,1972,27794.049
Austria,AUT,1973,29539.754
Austria,AUT,1974,28298.269
Austria,AUT,1975,27585.965
Austria,AUT,1976,30111.455
Austria,AUT,1977,28533.106
Austria,AUT,1978,30209.798
Austria,AUT,1979,31390.841
Austria,AUT,1980,30853.658
Austria,AUT,1981,28968.463
Austria,AUT,1982,27619.282
Austria,AUT,1983,27619.735
Austria,AUT,1984,28667.664
Austria,AUT,1985,29125.766
Austria,AUT,1986,28976.032
Austria,AUT,1987,29648.612
Austria,AUT,1988,28906.785
Austria,AUT,1989,29102.414
Austria,AUT,1990,30912.206
Austria,AUT,1991,32817.716
Austria,AUT,1992,30541.177
Austria,AUT,1993,30371.794
Austria,AUT,1994,30319.604
Austria,AUT,1995,31530.141
Austria,AUT,1996,32636.008
Austria,AUT,1997,32788.917
Austria,AUT,1998,33052.309
Austria,AUT,1999,32876.816
Austria,AUT,2000,32574.893
Austria,AUT,2001,34703.073
Austria,AUT,2002,34863.805
Austria,AUT,2003,37624.981
Austria,AUT,2004,36867.397
Austria,AUT,2005,37183.145
Austria,AUT,2006,36331.115
Austria,AUT,2007,34262.437
Austria,AUT,2008,34617.396
Austria,AUT,2009,31975.679
Austria,AUT,2010,34226.142
Austria,AUT,2011,32298.709
Austria,AUT,2012,31279.494
Austria,AUT,2013,31191.741
Austria,AUT,2014,29111.543
Austria,AUT,2015,29680.396
Austria,AUT,2016,30123.026
Austria,AUT,2017,31076.874
Austria,AUT,2018,30281.529
Austria,AUT,2019,30844.347
Azerbaijan,AZE,1985,34631.775
Azerbaijan,AZE,1986,36910.811
Azerbaijan,AZE,1987,35167.515
Azerbaijan,AZE,1988,34651.61
Azerbaijan,AZE,1989,34761.271
Azerbaijan,AZE,1990,35261.66
Azerbaijan,AZE,1991,33285.049
Azerbaijan,AZE,1992,27976.75
Azerbaijan,AZE,1993,23565.045
Azerbaijan,AZE,1994,21515.593
Azerbaijan,AZE,1995,20054.122
Azerbaijan,AZE,1996,16179.154
Azerbaijan,AZE,1997,15266.754
Azerbaijan,AZE,1998,15118.146
Azerbaijan,AZE,1999,15092.552
Azerbaijan,AZE,2000,15635.839
Azerbaijan,AZE,2001,15000.562
Azerbaijan,AZE,2002,14426.916
Azerbaijan,AZE,2003,15361.058
Azerbaijan,AZE,2004,17257.881
Azerbaijan,AZE,2005,18511.33
Azerbaijan,AZE,2006,18165.256
Azerbaijan,AZE,2007,16233.425
Azerbaijan,AZE,2008,16259.868
Azerbaijan,AZE,2009,14105.178
Azerbaijan,AZE,2010,13413.397
Azerbaijan,AZE,2011,15071.103
Azerbaijan,AZE,2012,15592.853
Azerbaijan,AZE,2013,15915.822
Azerbaijan,AZE,2014,16080.396
Azerbaijan,AZE,2015,17313.041
Azerbaijan,AZE,2016,16850.443
Azerbaijan,AZE,2017,16394.375
Azerbaijan,AZE,2018,16688.343
Azerbaijan,AZE,2019,17678.026
Bangladesh,BGD,1971,124.142
Bangladesh,BGD,1972,231.173
Bangladesh,BGD,1973,276.518
Bangladesh,BGD,1974,285.159
Bangladesh,BGD,1975,311.237
Bangladesh,BGD,1976,349.398
Bangladesh,BGD,1977,352.505
Bangladesh,BGD,1978,368.597
Bangladesh,BGD,1979,396.377
Bangladesh,BGD,1980,437.652
Bangladesh,BGD,1981,427.938
Bangladesh,BGD,1982,465.792
Bangladesh,BGD,1983,443.833
Bangladesh,BGD,1984,461.338
Bangladesh,BGD,1985,507.789
Bangladesh,BGD,1986,549.491
Bangladesh,BGD,1987,590.104
Bangladesh,BGD,1988,637.366
Bangladesh,BGD,1989,664.322
Bangladesh,BGD,1990,690.521
Bangladesh,BGD,1991,651.301
Bangladesh,BGD,1992,697.852
Bangladesh,BGD,1993,757.927
Bangladesh,BGD,1994,782.217
Bangladesh,BGD,1995,920.454
Bangladesh,BGD,1996,935.124
Bangladesh,BGD,1997,963.414
Bangladesh,BGD,1998,1002.596
Bangladesh,BGD,1999,994.666
Bangladesh,BGD,2000,1048.944
Bangladesh,BGD,2001,1173.565
Bangladesh,BGD,2002,1195.104
Bangladesh,BGD,2003,1245.949
Bangladesh,BGD,2004,1268.749
Bangladesh,BGD,2005,1349.324
Bangladesh,BGD,2006,1443.651
Bangladesh,BGD,2007,1459.938
Bangladesh,BGD,2008,1524.095
Bangladesh,BGD,2009,1668.076
Bangladesh,BGD,2010,1683.037
Bangladesh,BGD,2011,1806.621
Bangladesh,BGD,2012,1914.219
Bangladesh,BGD,2013,1950.469
Bangladesh,BGD,2014,2012.905
Bangladesh,BGD,2015,2337.381
Bangladesh,BGD,2016,2343.821
Bangladesh,BGD,2017,2401.766
Bangladesh,BGD,2018,2532.904
Bangladesh,BGD,2019,2976.296
Belarus,BLR,1985,41206.433
Belarus,BLR,1986,46741.555
Belarus,BLR,1987,47133.513
Belarus,BLR,1988,47549.471
Belarus,BLR,1989,45792.363
Belarus,BLR,1990,43790.127
Belarus,BLR,1991,43274.803
Belarus,BLR,1992,40971.13
Belarus,BLR,1993,32873.214
Belarus,BLR,1994,27466.181
Belarus,BLR,1995,24993.993
Belarus,BLR,1996,25712.913
Belarus,BLR,1997,26062.343
Belarus,BLR,1998,25601.631
Belarus,BLR,1999,25038.082
Belarus,BLR,2000,25863.446
Belarus,BLR,2001,25367.833
Belarus,BLR,2002,26297.683
Belarus,BLR,2003,26361.723
Belarus,BLR,2004,29883.112
Belarus,BLR,2005,29946.854
Belarus,BLR,2006,31960.549
Belarus,BLR,2007,31324.92
Belarus,BLR,2008,31773.268
Belarus,BLR,2009,30158.907
Belarus,BLR,2010,32043.506
Belarus,BLR,2011,31887.737
Belarus,BLR,2012,34443.769
Belarus,BLR,2013,30335.703
Belarus,BLR,2014,31299.252
Belarus,BLR,2015,28407.2
Belarus,BLR,2016,28214.674
Belarus,BLR,2017,28686.645
Belarus,BLR,2018,30612.706
Belarus,BLR,2019,30883.951
Belgium,BEL,1965,43640.115
Belgium,BEL,1966,41833.505
Belgium,BEL,1967,43728.064
Belgium,BEL,1968,48559.771
Belgium,BEL,1969,53128.408
Belgium,BEL,1970,55928.397
Belgium,BEL,1971,54738.546
Belgium,BEL,1972,57997.51
Belgium,BEL,1973,58557.229
Belgium,BEL,1974,56356.689
Belgium,BEL,1975,50958.232
Belgium,BEL,1976,53149.379
Belgium,BEL,1977,52488.022
Belgium,BEL,1978,54662.957
Belgium,BEL,1979,56551.488
Belgium,BEL,1980,53573.727
Belgium,BEL,1981,50577.312
Belgium,BEL,1982,47452.177
Belgium,BEL,1983,43393.082
Belgium,BEL,1984,44583.23
Belgium,BEL,1985,44889.576
Belgium,BEL,1986,45175.65
Belgium,BEL,1987,46052.948
Belgium,BEL,1988,46816.143
Belgium,BEL,1989,47703.879
Belgium,BEL,1990,50673.776
Belgium,BEL,1991,52635.138
Belgium,BEL,1992,52009.792
Belgium,BEL,1993,51232.475
Belgium,BEL,1994,54860.359
Belgium,BEL,1995,55059.567
Belgium,BEL,1996,58621.287
Belgium,BEL,1997,58066.429
Belgium,BEL,1998,59711.114
Belgium,BEL,1999,58214.066
Belgium,BEL,2000,59861.447
Belgium,BEL,2001,59616.604
Belgium,BEL,2002,58854.528
Belgium,BEL,2003,61306.908
Belgium,BEL,2004,61218.442
Belgium,BEL,2005,59836.219
Belgium,BEL,2006,59687.017
Belgium,BEL,2007,59232.996
Belgium,BEL,2008,60519.668
Belgium,BEL,2009,54608.643
Belgium,BEL,2010,57960.807
Belgium,BEL,2011,52325.257
Belgium,BEL,2012,50880.625
Belgium,BEL,2013,51434.049
Belgium,BEL,2014,48667.753
Belgium,BEL,2015,50650.192
Belgium,BEL,2016,51012.182
Belgium,BEL,2017,51438.699
Belgium,BEL,2018,52245.359
Belgium,BEL,2019,51382.511
Brazil,BRA,1965,2379.905
Brazil,BRA,1966,2523.572
Brazil,BRA,1967,2536.096
Brazil,BRA,1968,2911.372
Brazil,BRA,1969,3117.538
Brazil,BRA,1970,3441.951
Brazil,BRA,1971,3676.59
Brazil,BRA,1972,4103.466
Brazil,BRA,1973,4858.817
Brazil,BRA,1974,5128.787
Brazil,BRA,1975,5218.138
Brazil,BRA,1976,5509.628
Brazil,BRA,1977,5599.629
Brazil,BRA,1978,5987.861
Brazil,BRA,1979,6165.411
Brazil,BRA,1980,5894.771
Brazil,BRA,1981,5502.067
Brazil,BRA,1982,5501.278
Brazil,BRA,1983,5240.363
Brazil,BRA,1984,5341.334
Brazil,BRA,1985,5462.99
Brazil,BRA,1986,5842.922
Brazil,BRA,1987,5927.077
Brazil,BRA,1988,5917.366
Brazil,BRA,1989,5843.252
Brazil,BRA,1990,5567.988
Brazil,BRA,1991,5637.896
Brazil,BRA,1992,5898.042
Brazil,BRA,1993,6057.62
Brazil,BRA,1994,6335.552
Brazil,BRA,1995,6528.491
Brazil,BRA,1996,6820.701
Brazil,BRA,1997,7162.566
Brazil,BRA,1998,7302.218
Brazil,BRA,1999,7367.763
Brazil,BRA,2000,7334.648
Brazil,BRA,2001,7462.85
Brazil,BRA,2002,7345.299
Brazil,BRA,2003,7210.959
Brazil,BRA,2004,7512.861
Brazil,BRA,2005,7556.786
Brazil,BRA,2006,7627.152
Brazil,BRA,2007,7852.38
Brazil,BRA,2008,8245.678
Brazil,BRA,2009,7695.322
Brazil,BRA,2010,8711.048
Brazil,BRA,2011,9088.141
Brazil,BRA,2012,9465.298
Brazil,BRA,2013,10136.376
Brazil,BRA,2014,10442.735
Brazil,BRA,2015,10016.564
Brazil,BRA,2016,9206.175
Brazil,BRA,2017,9299.423
Brazil,BRA,2018,8858.949
Brazil,BRA,2019,8786.423
Bulgaria,BGR,1965,13864.985
Bulgaria,BGR,1966,14802.266
Bulgaria,BGR,1967,17183.472
Bulgaria,BGR,1968,19414.15
Bulgaria,BGR,1969,21363.684
Bulgaria,BGR,1970,23859.331
Bulgaria,BGR,1971,24720.236
Bulgaria,BGR,1972,25336.688
Bulgaria,BGR,1973,26048.326
Bulgaria,BGR,1974,26583.17
Bulgaria,BGR,1975,28703.648
Bulgaria,BGR,1976,29421.265
Bulgaria,BGR,1977,30560.738
Bulgaria,BGR,1978,31858.945
Bulgaria,BGR,1979,32862.028
Bulgaria,BGR,1980,34634.489
Bulgaria,BGR,1981,33066.917
Bulgaria,BGR,1982,33547.784
Bulgaria,BGR,1983,33124.159
Bulgaria,BGR,1984,32743.166
Bulgaria,BGR,1985,32646.763
Bulgaria,BGR,1986,33713.127
Bulgaria,BGR,1987,33869.624
Bulgaria,BGR,1988,33703.376
Bulgaria,BGR,1989,33940.187
Bulgaria,BGR,1990,31312.875
Bulgaria,BGR,1991,24947.036
Bulgaria,BGR,1992,23996.919
Bulgaria,BGR,1993,25336.438
Bulgaria,BGR,1994,24185.059
Bulgaria,BGR,1995,25748.759
Bulgaria,BGR,1996,25530.078
Bulgaria,BGR,1997,24119.422
Bulgaria,BGR,1998,23285.489
Bulgaria,BGR,1999,20191.658
Bulgaria,BGR,2000,19731.288
Bulgaria,BGR,2001,20946.201
Bulgaria,BGR,2002,19966.579
Bulgaria,BGR,2003,21747.686
Bulgaria,BGR,2004,21170.079
Bulgaria,BGR,2005,22613.194
Bulgaria,BGR,2006,23314.802
Bulgaria,BGR,2007,24704.722
Bulgaria,BGR,2008,24004.505
Bulgaria,BGR,2009,20345.118
Bulgaria,BGR,2010,20864.679
Bulgaria,BGR,2011,23130.377
Bulgaria,BGR,2012,21392.082
Bulgaria,BGR,2013,19337.716
Bulgaria,BGR,2014,20481.124
Bulgaria,BGR,2015,22154.207
Bulgaria,BGR,2016,21116.311
Bulgaria,BGR,2017,22386.191
Bulgaria,BGR,2018,21202.605
Bulgaria,BGR,2019,20771.931
Canada,CAN,1965,52959.492
Canada,CAN,1966,54612.452
Canada,CAN,1967,56573.012
Canada,CAN,1968,59987.637
Canada,CAN,1969,61755.666
Canada,CAN,1970,65407.155
Canada,CAN,1971,66042.604
Canada,CAN,1972,68716.346
Canada,CAN,1973,71362.631
Canada,CAN,1974,71388.969
Canada,CAN,1975,69938.009
Canada,CAN,1976,72930.807
Canada,CAN,1977,75934.286
Canada,CAN,1978,74125.031
Canada,CAN,1979,74953.585
Canada,CAN,1980,75234.861
Canada,CAN,1981,71269.767
Canada,CAN,1982,68092.355
Canada,CAN,1983,64693.085
Canada,CAN,1984,67778.179
Canada,CAN,1985,67571.06
Canada,CAN,1986,65072.344
Canada,CAN,1987,66525.441
Canada,CAN,1988,70261.893
Canada,CAN,1989,72389.967
Canada,CAN,1990,69575.922
Canada,CAN,1991,66580.822
Canada,CAN,1992,67995.048
Canada,CAN,1993,67578.648
Canada,CAN,1994,68864.991
Canada,CAN,1995,70718.275
Canada,CAN,1996,71601.337
Canada,CAN,1997,73233.185
Canada,CAN,1998,73575.26
Canada,CAN,1999,74932.62
Canada,CAN,2000,76517.651
Canada,CAN,2001,75087.584
Canada,CAN,2002,76534.844
Canada,CAN,2003,77747.27
Canada,CAN,2004,76961.622
Canada,CAN,2005,75415.643
Canada,CAN,2006,73384.536
Canada,CAN,2007,75704.982
Canada,CAN,2008,73541.814
Canada,CAN,2009,67714.408
Canada,CAN,2010,70338.846
Canada,CAN,2011,72237.65
Canada,CAN,2012,69917.476
Canada,CAN,2013,71087.591
Canada,CAN,2014,72032.509
Canada,CAN,2015,70583.538
Canada,CAN,2016,69072.841
Canada,CAN,2017,69276.878
Canada,CAN,2018,71165.323
Canada,CAN,2019,69719.613
Chile,CHL,1965,6822.376
Chile,CHL,1966,7205.926
Chile,CHL,1967,7219.171
Chile,CHL,1968,7281.558
Chile,CHL,1969,7661.543
Chile,CHL,1970,7938.844
Chile,CHL,1971,8382.624
Chile,CHL,1972,8309.903
Chile,CHL,1973,7843.339
Chile,CHL,1974,7417.102
Chile,CHL,1975,6401.962
Chile,CHL,1976,6653.122
Chile,CHL,1977,6762.021
Chile,CHL,1978,7082.469
Chile,CHL,1979,7222.241
Chile,CHL,1980,7304.628
Chile,CHL,1981,7371.463
Chile,CHL,1982,6299.424
Chile,CHL,1983,6260.301
Chile,CHL,1984,6480.824
Chile,CHL,1985,6261.284
Chile,CHL,1986,6366.643
Chile,CHL,1987,6490.156
Chile,CHL,1988,7505.628
Chile,CHL,1989,8859.821
Chile,CHL,1990,9504.099
Chile,CHL,1991,9842.518
Chile,CHL,1992,10140.644
Chile,CHL,1993,10665.501
Chile,CHL,1994,11263.183
Chile,CHL,1995,11945.505
Chile,CHL,1996,13052.885
Chile,CHL,1997,14843.783
Chile,CHL,1998,15398.823
Chile,CHL,1999,16378.005
Chile,CHL,2000,16286.889
Chile,CHL,2001,15742.512
Chile,CHL,2002,16008.6
Chile,CHL,2003,15867.972
Chile,CHL,2004,16960.114
Chile,CHL,2005,16889.695
Chile,CHL,2006,17806.184
Chile,CHL,2007,18874.674
Chile,CHL,2008,18048.325
Chile,CHL,2009,17307.839
Chile,CHL,2010,17731.349
Chile,CHL,2011,19496.264
Chile,CHL,2012,19639.935
Chile,CHL,2013,19585.869
Chile,CHL,2014,18585.237
Chile,CHL,2015,18516.495
Chile,CHL,2016,19593.269
Chile,CHL,2017,18846.477
Chile,CHL,2018,19158.829
Chile,CHL,2019,18723.472
China,CHN,1965,2030.953
China,CHN,1966,2158.925
China,CHN,1967,1893.245
China,CHN,1968,1848.126
China,CHN,1969,2204.021
China,CHN,1970,2767.786
China,CHN,1971,3197.784
China,CHN,1972,3359.919
China,CHN,1973,3460.428
China,CHN,1974,3482.286
China,CHN,1975,3834.302
China,CHN,1976,3971.792
China,CHN,1977,4268.479
China,CHN,1978,4632.991
China,CHN,1979,4693.337
China,CHN,1980,4694.149
China,CHN,1981,4545.273
China,CHN,1982,4665.6
China,CHN,1983,4877.043
China,CHN,1984,5170.563
China,CHN,1985,5505.677
China,CHN,1986,5673.613
China,CHN,1987,6007.818
China,CHN,1988,6326.274
China,CHN,1989,6510.732
China,CHN,1990,6474.958
China,CHN,1991,6730.858
China,CHN,1992,7007.914
China,CHN,1993,7441.644
China,CHN,1994,7782.61
China,CHN,1995,7910.112
China,CHN,1996,8281.665
China,CHN,1997,8243.434
China,CHN,1998,8185.071
China,CHN,1999,8428.182
China,CHN,2000,8616.094
China,CHN,2001,8954.523
China,CHN,2002,9713.995
China,CHN,2003,11325.399
China,CHN,2004,13132.342
China,CHN,2005,14849.716
China,CHN,2006,16191.771
China,CHN,2007,17470.92
China,CHN,2008,17734.152
China,CHN,2009,18473.225
China,CHN,2010,19509.327
China,CHN,2011,21039.466
China,CHN,2012,21427.629
China,CHN,2013,21986.078
China,CHN,2014,22038.47
China,CHN,2015,21925.019
China,CHN,2016,21832.572
China,CHN,2017,22186.39
China,CHN,2018,22686.756
China,CHN,2019,23373.454
Colombia,COL,1965,4187.884
Colombia,COL,1966,4420.987
Colombia,COL,1967,4546.413
Colombia,COL,1968,4622.708
Colombia,COL,1969,4518.062
Colombia,COL,1970,4790.08
Colombia,COL,1971,4535.944
Colombia,COL,1972,4991.569
Colombia,COL,1973,4797.153
Colombia,COL,1974,5244.91
Colombia,COL,1975,5126.091
Colombia,COL,1976,5211.904
Colombia,COL,1977,5214.627
Colombia,COL,1978,5358.407
Colombia,COL,1979,5521.322
Colombia,COL,1980,5392.941
Colombia,COL,1981,5456.46
Colombia,COL,1982,5550.291
Colombia,COL,1983,5772.885
Colombia,COL,1984,5671.289
Colombia,COL,1985,5716.078
Colombia,COL,1986,5575.376
Colombia,COL,1987,5938.111
Colombia,COL,1988,5714.977
Colombia,COL,1989,5813.028
Colombia,COL,1990,5123.073
Colombia,COL,1991,5287.524
Colombia,COL,1992,5961.186
Colombia,COL,1993,6173.69
Colombia,COL,1994,6335.546
Colombia,COL,1995,6358.133
Colombia,COL,1996,6219.923
Colombia,COL,1997,6650.532
Colombia,COL,1998,6637.874
Colombia,COL,1999,5669.957
Colombia,COL,2000,5575.734
Colombia,COL,2001,5324.089
Colombia,COL,2002,5073.495
Colombia,COL,2003,5124.63
Colombia,COL,2004,5058.467
Colombia,COL,2005,4962.738
Colombia,COL,2006,5598.178
Colombia,COL,2007,5473.37
Colombia,COL,2008,5959.578
Colombia,COL,2009,5792.834
Colombia,COL,2010,6330.356
Colombia,COL,2011,6216.017
Colombia,COL,2012,6847.215
Colombia,COL,2013,7117.413
Colombia,COL,2014,7536.937
Colombia,COL,2015,7519.321
Colombia,COL,2016,7861.426
Colombia,COL,2017,7404.676
Colombia,COL,2018,7408.881
Colombia,COL,2019,7965.146
Croatia,HRV,1990,18677.107
Croatia,HRV,1991,14163.744
Croatia,HRV,1992,14292.02
Croatia,HRV,1993,15004.621
Croatia,HRV,1994,14764.546
Croatia,HRV,1995,15381.632
Croatia,HRV,1996,15510.916
Croatia,HRV,1997,16780.034
Croatia,HRV,1998,18009.229
Croatia,HRV,1999,18047.429
Croatia,HRV,2000,17494.474
Croatia,HRV,2001,18244.447
Croatia,HRV,2002,19231.782
Croatia,HRV,2003,20617.767
Croatia,HRV,2004,20197.4
Croatia,HRV,2005,20344.017
Croatia,HRV,2006,20368.944
Croatia,HRV,2007,21782.179
Croatia,HRV,2008,20997.446
Croatia,HRV,2009,19694.281
Croatia,HRV,2010,19048.503
Croatia,HRV,2011,18501.96
Croatia,HRV,2012,16944.933
Croatia,HRV,2013,16452.555
Croatia,HRV,2014,16134.73
Croatia,HRV,2015,16627.443
Croatia,HRV,2016,17131.789
Croatia,HRV,2017,18063.86
Croatia,HRV,2018,17596.235
Croatia,HRV,2019,17865.224
Cyprus,CYP,1965,8055.515
Cyprus,CYP,1966,9125.875
Cyprus,CYP,1967,9792.317
Cyprus,CYP,1968,10747.921
Cyprus,CYP,1969,12524.422
Cyprus,CYP,1970,13037.191
Cyprus,CYP,1971,15376.042
Cyprus,CYP,1972,17097.185
Cyprus,CYP,1973,18140.44
Cyprus,CYP,1974,15908.244
Cyprus,CYP,1975,13123.441
Cyprus,CYP,1976,13180.952
Cyprus,CYP,1977,14710.197
Cyprus,CYP,1978,14924.953
Cyprus,CYP,1979,14989.473
Cyprus,CYP,1980,15005.362
Cyprus,CYP,1981,14305.082
Cyprus,CYP,1982,17071.967
Cyprus,CYP,1983,17911.657
Cyprus,CYP,1984,18069.483
Cyprus,CYP,1985,19269.021
Cyprus,CYP,1986,19864.396
Cyprus,CYP,1987,23901.576
Cyprus,CYP,1988,24245.951
Cyprus,CYP,1989,24383.551
Cyprus,CYP,1990,25129.793
Cyprus,CYP,1991,24919.76
Cyprus,CYP,1992,28460.297
Cyprus,CYP,1993,28925.759
Cyprus,CYP,1994,28354.097
Cyprus,CYP,1995,29509.583
Cyprus,CYP,1996,29329.712
Cyprus,CYP,1997,29014.19
